gas,de0,re0,c60,de2,re2,c62,b,mu,e_rate,ie_rate,tot_rate
N2,58.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.112764146644233,0.370218214305464,3.482982360949697
N2,60.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.114858510582704,0.3704916896044304,3.485350200187134
N2,62.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1174660166966244,0.3708492967006797,3.488315313397304
N2,64.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.120536787802405,0.371344445769575,3.49188123357198
N2,66.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.123101225356227,0.3717728783188424,3.494874103675069
N2,68.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1245474445204664,0.3725032545668763,3.4970506990873425
N2,70.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1286063544908296,0.3728473225028674,3.5014536769936973
N2,72.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1282306405798046,0.3736250262084002,3.501855666788205
N2,74.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.136849754716369,0.3742106821818587,3.511060436898228
N2,76.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.135100925450645,0.3748093818116337,3.5099103072622784
N2,78.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.143613569986027,0.3756177965534344,3.519231366539461
N2,80.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1379637011451487,0.3760318398912139,3.513995541036363
N2,82.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1443285495878976,0.3771350938257765,3.521463643413674
N2,84.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1435426697768705,0.377315022492557,3.520857692269427
N2,86.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.147723386189818,0.3782022217305034,3.525925607920321
N2,88.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1513607280393456,0.3785837048525285,3.529944432891874
N2,90.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.147639250189398,0.3794152383326412,3.5270544885220394
N2,92.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1557634363917946,0.3801930522792988,3.535956488671093
N2,94.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.153359412051413,0.3803321652761153,3.533691577327528
N2,96.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.156198114316539,0.3813793232380135,3.5375774375545523
N2,98.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.156786192848824,0.3816118189807785,3.5383980118296026
N2,100.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.157485080476276,0.3825652736471441,3.54005035412342
N2,102.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1627103053018653,0.3833870962847729,3.546097401586638
N2,104.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1602297816691665,0.3834265297171659,3.543656311386332
N2,106.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1622831513638694,0.3844244351618234,3.546707586525693
N2,108.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1667699991228835,0.3844976587981837,3.551267657921068
N2,110.0,5.833333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1684723458183703,0.3851828153840704,3.5536551612024403
N2,2.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,1.885956159866493,0.4617096474183788,2.347665807284872
N2,4.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,2.401982675999473,0.4210917707409387,2.823074446740412
N2,6.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,2.682961684559902,0.3928402913958035,3.0758019759557054
N2,8.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,2.857357961426134,0.3729577443097099,3.2303157057358445
N2,10.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,2.964279246397805,0.3586782688543694,3.322957515252175
N2,12.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.0226919440045235,0.3483266720556141,3.371018616060138
N2,14.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.05209398796126,0.3416001971041622,3.393694185065422
N2,16.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.059500176087289,0.3361613286847821,3.3956615047720717
N2,18.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.058189767120312,0.3324017682394972,3.390591535359809
N2,20.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.0561199730419384,0.3299123152343026,3.386032288276241
N2,22.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.055974316537436,0.3284264172091134,3.3844007337465487
N2,24.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.0591249317580744,0.327759989473762,3.3868849212318364
N2,26.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.066475183012438,0.3276850729828792,3.3941602559953177
N2,28.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.076898009261529,0.3281543061325948,3.405052315394124
N2,30.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.088698085733662,0.329024954015681,3.4177230397493426
N2,32.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.100799223677234,0.3301968294994821,3.4309960531767163
N2,34.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.112469433487714,0.3316770497165921,3.4441464832043063
N2,36.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.123249833981021,0.3333822470158525,3.456632080996874
N2,38.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.129758570209069,0.3352155006136205,3.4649740708226897
N2,40.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1378749800253933,0.3371834597033246,3.4750584397287176
N2,42.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.144327980512956,0.3393230295756682,3.483651010088624
N2,44.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1488418198684607,0.3414437669752456,3.490285586843706
N2,46.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1513598973469907,0.3436854716003614,3.4950453689473524
N2,48.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1546417879617845,0.3460248805637584,3.500666668525543
N2,50.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1583654071511145,0.3482440486244887,3.506609455775604
N2,52.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.156745993170538,0.3504594734943097,3.507205466664848
N2,54.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.159516611283089,0.3528256125644805,3.5123422238475697
N2,56.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.161182660738545,0.3551385417321429,3.516321202470688
N2,58.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1627672082985345,0.3573510193849162,3.520118227683451
N2,60.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1637875355340945,0.3596439413891729,3.523431476923267
N2,62.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.164304429136639,0.3616599085593288,3.525964337695968
N2,64.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.16361304565691,0.3640620225112679,3.527675068168178
N2,66.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.167748178867944,0.3660725555846778,3.533820734452621
N2,68.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.167342072454524,0.3682831006941526,3.535625173148676
N2,70.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1725773933101657,0.3700636262353289,3.5426410195454947
N2,72.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.17108106789319,0.3722982408471063,3.543379308740297
N2,74.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1751481830896267,0.3741630776537945,3.5493112607434214
N2,76.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.175572795200094,0.3759992048269563,3.5515720000270505
N2,78.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1785095513621733,0.377848256395859,3.5563578077580327
N2,80.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1768308498677613,0.3797718746189304,3.556602724486692
N2,82.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1817495473627644,0.3812978799350068,3.563047427297771
N2,84.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1798928334661185,0.3832395251379793,3.563132358604097
N2,86.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.185019974310144,0.3846157539657671,3.5696357282759106
N2,88.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.183279825041222,0.3864220354863402,3.5697018605275628
N2,90.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.184556356929237,0.3876854779604847,3.5722418348897222
N2,92.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.186052153495885,0.389541095963118,3.575593249459003
N2,94.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1859448473878627,0.3905654361060363,3.576510283493899
N2,96.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.190773752004592,0.3922847048010622,3.583058456805654
N2,98.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1890734601291784,0.3932038145794367,3.582277274708616
N2,100.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1912489551633088,0.3946935109282037,3.5859424660915127
N2,102.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.192084851544602,0.3959406939692719,3.5880255455138736
N2,104.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1914449305515973,0.3970268311248984,3.5884717616764954
N2,106.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.193849178177687,0.3981168355926556,3.5919660137703424
N2,108.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.191826482016048,0.3989432879286564,3.590769769944704
N2,110.0,6.066666666666666,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.19704433872037,0.4002947560202252,3.597339094740595
N2,2.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,1.940358749194938,0.3963158552581604,2.336674604453098
N2,4.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,2.48554630168422,0.3462932505179279,2.831839552202148
N2,6.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,2.7768669442138707,0.3216912699366838,3.0985582141505543
N2,8.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,2.948296824842412,0.3088070693181444,3.257103894160557
N2,10.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.0468195799682944,0.3023234433768903,3.3491430233451847
N2,12.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.099887515409412,0.3003551864211091,3.400242701830521
N2,14.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.11831320155616,0.3001385729931021,3.4184517745492617
N2,16.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1190563725273446,0.3015203338054231,3.420576706332768
N2,18.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1125935150198973,0.3039602478839863,3.416553762903884
N2,20.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.106177123985098,0.3071139920842935,3.4132911160693915
N2,22.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1021274765698688,0.3107026578708673,3.412830134440736
N2,24.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.103104659830304,0.3146163748710468,3.41772103470135
N2,26.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.108155015239398,0.3186956866433053,3.4268507018827035
N2,28.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.115798372499417,0.3228220014513308,3.438620373950748
N2,30.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.126087881162347,0.3269705855749973,3.4530584667373447
N2,32.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.136015300845519,0.331098063360712,3.4671133642062317
N2,34.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.14626505572517,0.3351528375234705,3.48141789324864
N2,36.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1543421934525595,0.3391566433425855,3.4934988367951454
N2,38.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.163239583020196,0.3430077560112097,3.5062473390314053
N2,40.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1691771209397563,0.3467819968967512,3.5159591178365077
N2,42.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.173474194901965,0.3503431855476026,3.523817380449568
N2,44.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.178773297164849,0.3538102069851062,3.532583504149956
N2,46.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1811871421435214,0.3570749393081629,3.5382620814516845
N2,48.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.182895601869941,0.3602796196471903,3.543175221517131
N2,50.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1855498075007005,0.3633155480364594,3.54886535553716
N2,52.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.18706265356966,0.3660742713776259,3.5531369249472857
N2,54.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.188092093157469,0.3688519830336064,3.556944076191075
N2,56.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.188389334982765,0.37155576191074,3.559945096893506
N2,58.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1900088779325757,0.3738577955906433,3.5638666735232185
N2,60.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1911011170260384,0.3761992947392177,3.5673004117652565
N2,62.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1935057896566947,0.3785405940679618,3.5720463837246563
N2,64.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1959037646770554,0.3803980260895669,3.576301790766623
N2,66.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.197850035252785,0.3823932899785425,3.5802433252313275
N2,68.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.200801421365294,0.3841978668673702,3.584999288232664
N2,70.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.20259209148061,0.3858816823736344,3.5884737738542443
N2,72.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.204594488251961,0.3877383028468238,3.592332791098785
N2,74.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2086835726477774,0.3889155537906134,3.597599126438391
N2,76.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.209989854485476,0.3904623541523679,3.600452208637844
N2,78.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2109404949013776,0.3916508925709081,3.602591387472286
N2,80.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.213068021149483,0.3930085144877336,3.606076535637216
N2,82.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.216340669708213,0.3940291446817893,3.6103698143900025
N2,84.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2187085709614363,0.3951782341779012,3.613886805139337
N2,86.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.219999036784921,0.3960967550675355,3.616095791852457
N2,88.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.222799329672335,0.3968773840431347,3.6196767137154695
N2,90.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.225410437455929,0.3976952757856946,3.6231057132416233
N2,92.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2276750524663727,0.3982781062978206,3.625953158764193
N2,94.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2295266631341746,0.3990023747773697,3.628529037911545
N2,96.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.232577169297518,0.3996414033579599,3.6322185726554777
N2,98.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.23525507509762,0.3999767377766608,3.635231812874281
N2,100.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.235673852575415,0.4005020256923758,3.636175878267791
N2,102.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2381811852885805,0.4007515085663985,3.6389326938549793
N2,104.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.240873033791904,0.4013366253791447,3.642209659171049
N2,106.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2433820363814743,0.4012621274396568,3.644644163821131
N2,108.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2448554833681467,0.4017834905110015,3.646638973879148
N2,110.0,6.3,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.246667303216463,0.4015025864302572,3.64816988964672
N2,2.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,2.0007353288491805,0.326745155611783,2.327480484460964
N2,4.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,2.558194719653297,0.2913861465391686,2.8495808661924653
N2,6.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,2.852290789778438,0.2821758892108664,3.1344666789893045
N2,8.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.0160252053857284,0.2821574155265866,3.298182620912315
N2,10.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.102686633622429,0.286075873617483,3.388762507239912
N2,12.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1442475911754677,0.2923008280873779,3.436548419262845
N2,14.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.153314440187831,0.2986873300904877,3.4520017702783186
N2,16.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.147969596885208,0.3052359346695546,3.4532055315547625
N2,18.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.138174318878834,0.3116293171874583,3.449803636066292
N2,20.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1297284836019976,0.3177676178754268,3.4474961014774244
N2,22.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1257787501276386,0.3235329541913984,3.449311704319037
N2,24.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.126552466420944,0.3288606377355947,3.4554131041565386
N2,26.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.133157138075035,0.3338056063058637,3.4669627443808984
N2,28.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.142146224740745,0.3383013452959707,3.480447570036716
N2,30.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.152863149580816,0.342358893029345,3.495222042610161
N2,32.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1652024541534427,0.3460323777422576,3.5112348318957007
N2,34.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.177714053629861,0.3493794641884246,3.5270935178182854
N2,36.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.1878309629246955,0.3524031687316726,3.5402341316563684
N2,38.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.198036598466081,0.3550002174711798,3.553036815937261
N2,40.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2068895693620365,0.3574142572417307,3.564303826603767
N2,42.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2143925612460995,0.3595002079331016,3.573892769179201
N2,44.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2198927976025886,0.3613478495485463,3.581240647151135
N2,46.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2253879256826044,0.3629943130150614,3.5883822386976654
N2,48.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2302240004865297,0.3642826538195405,3.5945066543060697
N2,50.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.234242030442405,0.3653841070138741,3.59962613745628
N2,52.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.238926506901194,0.3664391846599311,3.605365691561125
N2,54.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2422774641466927,0.3673730550712077,3.6096505192179
N2,56.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.246214051836104,0.3679678723079636,3.614181924144068
N2,58.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.249435871872223,0.3684807368780641,3.617916608750287
N2,60.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.255017929388879,0.368913212283156,3.6239311416720335
N2,62.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.258062312033839,0.3691966227956879,3.627258934829527
N2,64.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2620275642574432,0.3694533128629116,3.631480877120355
N2,66.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2655167342830955,0.3694525909756597,3.634969325258755
N2,68.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.26956179395619,0.3694968710356356,3.6390586649918255
N2,70.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.27575596500934,0.3694325795183236,3.645188544527664
N2,72.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2794974820419087,0.3692224799418934,3.648719961983802
N2,74.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.284428722652962,0.3689251640109792,3.6533538866639415
N2,76.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.287650179908334,0.3687024939667707,3.6563526738751055
N2,78.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2932722063819915,0.3682968451110378,3.661569051493029
N2,80.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.295509850415816,0.3679006487670443,3.66341049918286
N2,82.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.2988717708482227,0.3675821933870208,3.666453964235244
N2,84.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.305276340847409,0.3667561648116597,3.672032505659069
N2,86.0,6.533333333333333,350.04,11.933923088199135,5.8449690023854055,191.04,1.99824,21.184884872962293,3.309468752085996,0.3664037961275225,3.6758725482135177
